,el_ss,el_sl,hc_cc,hc_st,li_st,ng_cc,ng_ce,ng_gt,ng_st,mo_cc,mo_gt,mo_st,of_ce,of_gt,of_st,hy_rs,bm_st,hy_rr,or_st,so_ro,so_op,wi_off,wi_on
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.157439999999976,5999.110860055199,1412.5014458866299,278.0195,6617.250185533405,1983.6842545535144,1059.261715264265,35606.70122094288
11,0.0,0.0,0.0,0.0,0.0,1653.640310728112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.571929999999945,5999.110860055199,1481.8496987856495,278.0195,6936.037977450188,2069.1487420540416,1047.1171887195594,35075.740745649935
12,0.0,0.0,0.0,0.0,0.0,4275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1535.0791822990445,20.57937000000006,5999.110860055199,1496.8947924740164,278.0195,5883.205479315545,1736.9036431805414,1032.48129606652,33800.866672715565
13,0.0,0.0,0.0,0.0,0.0,8519.819103960446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2347.8646,20.435780000000065,5999.110860055199,1476.9274703718286,278.0195,3812.257436609781,1104.7528810876954,936.489891265236,31225.390825606937
14,0.0,0.0,0.0,0.0,0.0,16916.383584197243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,20.361480000000007,5999.110860055199,1493.856151820565,278.0195,1424.4359518228666,381.0584135801245,930.9598455760677,25216.256439630797
15,0.0,0.0,0.0,0.0,0.0,20852.347428571422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,20.28952999999997,5999.110860055199,1465.503753077574,278.0195,61.4517142516541,10.968380927378238,879.9292336811743,23187.098110488234
16,0.0,0.0,0.0,351.4912975220622,0.0,20852.347428571422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,20.207739999999962,5999.110860055199,1463.3860974371769,278.0195,0.0,0.0,712.6363759551112,25064.610456089038
17,0.0,0.0,144.7,4878.586412602836,2042.6666666666665,21215.047428571423,79.59,0.0,0.0,0.0,0.0,0.0,46.0,25.5,2394.3646,19.952600000000018,5999.110860055199,1391.1626324930796,278.0195,0.0,0.0,595.7920204017843,23339.086835628998
18,0.0,0.0,144.7,7326.846666666666,3442.554369564297,21215.047428571423,79.59,0.0,0.0,0.0,0.0,0.0,46.0,25.5,2394.3646,19.801460000000027,5999.110860055199,1376.9918151826946,278.0195,0.0,0.0,727.2909942313529,20274.70369113651
19,0.0,0.0,144.7,7326.846666666666,4913.916142729209,21215.047428571423,79.59,0.0,0.0,0.0,0.0,0.0,46.0,25.5,2394.3646,19.566069999999982,5999.110860055199,1362.0645160333772,278.0195,0.0,0.0,813.2811563574876,17791.37031125806
20,0.0,0.0,144.7,7326.846666666666,3242.4526247846693,21215.047428571423,79.59,0.0,0.0,0.0,0.0,0.0,46.0,25.5,2394.3646,19.40510999999996,5999.110860055199,1351.853531595543,278.0195,0.0,0.0,1061.5356593571023,16521.624212980194
21,0.0,0.0,144.7,7326.846666666666,2362.3308495445744,21215.047428571423,79.59,0.0,0.0,0.0,0.0,0.0,46.0,25.5,2394.3646,19.058339999999976,5999.110860055199,1333.8177529170914,278.0195,0.0,0.0,923.8299141671272,16969.540670543392
22,0.0,0.0,144.7,7326.846666666666,2452.097596938741,21215.047428571423,79.59,0.0,0.0,0.0,0.0,0.0,46.0,25.5,2394.3646,18.815620000000035,5999.110860055199,1319.3195466654033,278.0195,0.0,0.0,702.6642387997293,18096.91352343339
23,0.0,0.0,33.0,2436.6666666666665,2002.7253758408265,20852.347428571422,51.59,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,17.975749999999994,5999.110860055199,1267.884688627656,278.0195,0.0,0.0,693.1855490778388,19635.34439041613
24,0.0,0.0,0.0,0.0,0.0,20852.347428571422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,17.775199999999987,5999.110860055199,1282.33564003612,278.0195,0.0,0.0,772.8923602159696,21398.36162780251
25,0.0,0.0,0.0,0.0,0.0,16466.389051711314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,17.460780000000042,5999.110860055199,1246.5593049411418,278.0195,0.0,0.0,635.4010698352216,23130.253216405697
26,0.0,0.0,0.0,0.0,0.0,13476.634632665777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,17.502809999999975,5999.110860055199,1248.855691115312,278.0195,0.0,0.0,610.803220834661,25285.840785922137
27,0.0,0.0,0.0,0.0,0.0,12368.350286901705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2347.8646,17.40625000000001,5999.110860055199,1240.6944608655274,278.0195,0.0,0.0,619.0097758295054,26474.38530403269
28,0.0,0.0,0.0,0.0,0.0,14075.49221211322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,17.294679999999982,5999.110860055199,1218.2369508954334,278.0195,0.0,0.0,630.8152755298788,26111.340569237247
29,0.0,0.0,0.0,0.0,0.0,15670.469395632948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,17.371520000000032,5999.110860055199,1243.3703962778052,278.0195,0.0,0.0,899.6187683938257,26202.88164891913
30,0.0,0.0,0.0,0.0,0.0,20852.347428571422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,17.985760000000038,5999.110860055199,1306.4583837455928,278.0195,1.0271716263355414e-05,3.0156007304632257e-06,1281.569998393573,26403.922588315763
31,0.0,0.0,144.7,4509.363489387601,2042.6666666666665,21215.047428571423,79.59,0.0,0.0,0.0,0.0,0.0,46.0,25.5,2394.3646,18.000609999999995,5999.110860055199,1299.5151997374126,278.0195,307.98348962875343,78.1236507975609,1512.3875737296094,26400.470123843053
32,0.0,0.0,83.7977194529456,2436.6666666666665,2042.6666666666665,21215.047428571423,79.59,0.0,0.0,0.0,0.0,0.0,46.0,25.5,2394.3646,17.933610000000037,5999.110860055199,1298.0278109489082,278.0195,2373.319561962302,586.250478749975,1619.4477640466391,30524.633282846582
33,0.0,0.0,0.0,800.0,0.0,20852.347428571422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,17.780259999999963,5999.110860055199,1280.3498315060228,278.0195,4964.278469960791,1216.3180567439827,1681.2675567214317,34029.94688053608
34,0.0,0.0,0.0,0.0,0.0,19563.740843394942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,17.91904000000005,5999.110860055199,1297.3707100735726,278.0195,7047.263971497498,1703.5359841470672,1832.097845993086,36099.41189697422
35,0.0,0.0,0.0,0.0,0.0,19684.73718287552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,18.040509999999987,5999.110860055199,1327.6116494862606,278.0195,7773.694825437837,1868.4875190898003,1749.1245024039604,37384.923781925325
36,0.0,0.0,0.0,0.0,0.0,20852.347428571422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,18.44169999999997,5999.110860055199,1350.7917819676027,278.0195,7051.556010753624,1690.9316663407462,2089.108940044322,36934.52358827877
37,0.0,0.0,144.7,2507.2535424963853,2042.6666666666665,21215.047428571423,79.59,0.0,0.0,0.0,0.0,0.0,46.0,25.5,2394.3646,18.204039999999964,5999.110860055199,1343.5056688731827,278.0195,4889.359941001155,1160.5521027329296,1896.8535357183405,33223.70853859165
38,0.0,0.0,144.7,7326.846666666666,5040.792870848833,21215.047428571423,79.59,0.0,0.0,0.0,0.0,0.0,46.0,25.5,2394.3646,18.14951,5999.110860055199,1332.4418718719153,278.0195,2069.1682660522706,455.583783939569,1663.8040223587866,27710.257656741727
39,0.0,0.0,144.7,9021.466666666667,5340.04438849801,21215.047428571423,79.59,921.0,2274.902,0.0,0.0,0.0,46.0,25.5,2394.3646,17.96132000000001,5999.110860055199,1344.8851010860888,278.0195,136.53691551848246,21.842699847737972,1568.1586892339055,23623.586843138117
40,0.0,0.0,144.7,9021.466666666667,7513.583333333332,21215.047428571423,79.59,921.0,3167.902,0.0,0.0,0.0,46.0,25.5,2394.3646,17.995880000000042,5999.110860055199,1327.0007474621186,278.0195,0.0,0.0,1414.2087113892276,24025.675001733543
41,210.61033299999974,0.0,144.7,10160.306666666667,7513.583333333332,21215.047428571423,79.59,921.0,4551.797725847295,0.0,0.0,0.0,46.0,25.5,2394.3646,18.32291000000001,5999.110860055199,1338.8986204120731,278.0195,0.0,0.0,1748.5944949326267,23095.705095146266
42,0.0,0.0,144.7,9021.466666666667,7513.583333333332,21215.047428571423,79.59,921.0,3861.4445426100133,0.0,0.0,0.0,46.0,25.5,2394.3646,18.241229999999984,5999.110860055199,1357.8765089160127,278.0195,0.0,0.0,1647.7926818025726,23197.67315919612
43,0.0,0.0,144.7,9021.466666666667,7513.583333333332,21215.047428571423,79.59,921.0,3719.377987295908,0.0,0.0,0.0,46.0,25.5,2394.3646,18.15191999999999,5999.110860055199,1365.6447708401722,278.0195,0.0,0.0,1452.2709273693756,23134.10515576716
44,0.0,0.0,144.7,8924.908910343296,5207.333333333333,21215.047428571423,79.59,0.0,1873.8,0.0,0.0,0.0,46.0,25.5,2394.3646,18.17672000000001,5999.110860055199,1330.2362653791376,278.0195,0.0,0.0,1234.1952615823875,23265.33115928795
45,0.0,0.0,144.7,7326.846666666666,5207.333333333333,21215.047428571423,79.59,0.0,320.2624327408489,0.0,0.0,0.0,46.0,25.5,2394.3646,17.609289999999945,5999.110860055199,1276.8102048979824,278.0195,0.0,0.0,1004.41744902345,21857.414901331722
46,0.0,0.0,144.7,7326.846666666666,5207.333333333333,21215.047428571423,79.59,0.0,1366.0130485933646,0.0,0.0,0.0,46.0,25.5,2394.3646,18.084889999999962,5999.110860055199,1303.7995349738476,278.0195,0.0,0.0,1159.7826607581144,20378.433797937887
47,0.0,0.0,144.7,7286.637571471324,2042.6666666666665,21215.047428571423,79.59,0.0,0.0,0.0,0.0,0.0,46.0,25.5,2394.3646,18.37973000000003,5999.110860055199,1324.746807408753,278.0195,0.0,0.0,1167.5419148694964,20265.45350614921
48,0.0,0.0,33.0,2436.6666666666665,2042.6666666666665,21009.735371151888,51.59,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,18.686770000000035,5999.110860055199,1341.494111367,278.0195,0.0,0.0,1188.2360292993176,20642.090220062582
49,0.0,0.0,0.0,823.0107775366641,0.0,20852.347428571422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,18.52103000000004,5999.110860055199,1343.0278962927569,278.0195,0.0,0.0,1007.4999745949485,21355.229542486424
50,0.0,0.0,0.0,0.0,0.0,19745.737098415444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,18.424279999999975,5999.110860055199,1332.0215729734716,278.0195,0.0,0.0,1193.4517989463538,22419.464075777763
51,0.0,0.0,0.0,0.0,0.0,17491.642144889618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,18.37220999999997,5999.110860055199,1310.885844647686,278.0195,0.0,0.0,1132.5987823250855,25288.021568326
52,0.0,0.0,0.0,0.0,0.0,17384.008872888295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,18.359710000000003,5999.110860055199,1312.5163396719079,278.0195,0.0,0.0,830.8847337629949,27596.526496114977
53,0.0,0.0,0.0,0.0,0.0,17592.438161703292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,18.416700000000013,5999.110860055199,1333.4608545875815,278.0195,0.0,0.0,757.2435331556876,29725.40567660834
54,0.0,0.0,0.0,1623.1731638621106,0.0,20852.347428571422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,18.478469999999987,5999.110860055199,1354.8225397327005,278.0195,0.0006209226233201081,0.0001818330896147035,830.7663130248203,30163.922273533677
55,0.0,0.0,144.7,6037.7388037561195,2042.6666666666665,21215.047428571423,79.59,0.0,0.0,0.0,0.0,0.0,46.0,25.5,2394.3646,18.399220000000025,5999.110860055199,1337.7962156988706,278.0195,423.62202535802186,111.91753453017408,622.5160604204915,29900.117640714965
56,0.0,0.0,144.7,6223.132971953772,2042.6666666666665,21215.047428571423,79.59,0.0,0.0,0.0,0.0,0.0,46.0,25.5,2394.3646,18.032680000000006,5999.110860055199,1314.6689787148919,278.0195,2873.035566280344,766.4084658882011,541.4261921014223,32131.971413837633
57,0.0,0.0,33.0,2436.6666666666665,2042.6666666666665,21204.21549034263,51.59,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,17.562480000000036,5999.110860055199,1284.4962011473676,278.0195,5730.893884882705,1529.3773036047494,436.5352847635345,34212.58515815172
58,0.0,0.0,33.0,2436.6666666666665,823.2463313999083,20852.347428571422,51.59,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,17.58971999999997,5999.110860055199,1283.7736346227475,278.0195,7883.688344986717,2091.879649530262,458.02944800789214,34763.38439058609
59,0.0,0.0,144.7,2684.3089790946788,2042.6666666666665,21215.047428571423,79.59,0.0,0.0,0.0,0.0,0.0,46.0,25.5,2394.3646,17.65660999999998,5999.110860055199,1304.9147636093073,278.0195,8645.370164062073,2275.8062603387148,546.0019995746528,33288.704493323574
60,0.0,0.0,144.7,5690.032665120482,2042.6666666666665,21215.047428571423,79.59,0.0,0.0,0.0,0.0,0.0,46.0,25.5,2394.3646,17.703499999999988,5999.110860055199,1272.2985795078564,278.0195,7836.52343476366,2028.9006008682427,524.6499866435992,30915.958403628985
61,0.0,0.0,144.7,9021.466666666667,5207.333333333333,21215.047428571423,79.59,77.70955236804457,1873.8,0.0,0.0,0.0,46.0,25.5,2394.3646,17.735939999999975,5999.110860055199,1273.1232179212154,278.0195,5448.594966790425,1371.8243414509739,485.45737154283074,24924.405083617992
62,0.0,0.0,144.7,10160.306666666667,8037.150663690733,21215.047428571423,79.59,921.0,8524.850501400559,0.0,0.0,0.0,46.0,25.5,2394.3646,17.612059999999968,5999.110860055199,1273.6123380313436,278.0195,2244.9700043419152,516.4049618577286,374.86814669804835,15741.60548170202
63,5.0,1510.3261884839394,144.7,10160.306666666667,10050.916666666666,21215.047428571423,79.59,1477.3285714285714,10946.728455946015,0.0,0.0,0.0,46.0,25.5,2394.3646,17.56502999999995,5999.110860055199,1281.4020537176245,278.0195,144.96167623261425,23.71760012201653,309.64836267512277,11390.891254770158
64,105.88451450000076,3392.0470311209947,144.7,10160.306666666667,10050.916666666666,21215.047428571423,79.59,1477.3285714285714,10946.728455946015,0.0,0.0,0.0,46.0,25.5,2394.3646,17.678779999999996,5999.110860055199,1277.4371426469306,278.0195,0.0,0.0,278.5329436872337,11488.669105112142
65,180.42603299999985,6313.287100675218,144.7,10160.306666666667,10050.916666666666,21215.047428571423,79.59,1477.3285714285714,10946.728455946015,0.0,0.0,0.0,46.0,25.5,2394.3646,17.37661,5999.110860055199,1270.6134568032,278.0195,0.0,0.0,262.1345865599351,11371.616077377255
66,172.19149949999908,7779.1574034616415,144.7,10160.306666666667,10050.916666666666,21215.047428571423,79.59,1487.8781655099365,10946.728455946015,0.0,0.0,0.0,46.0,25.5,2394.3646,17.191050000000033,5999.110860055199,1263.7447550603,278.0195,0.0,0.0,270.3273728651235,9711.194979703478
67,100.05797559999996,3502.9298733598216,144.7,10160.306666666667,10050.916666666666,21215.047428571423,79.59,1719.1285714285714,10946.728455946015,0.0,0.0,0.0,46.0,25.5,2394.3646,17.30251000000002,5999.110860055199,1262.718858439994,278.0195,0.0,0.0,312.2419540375173,7853.79380026812
68,5.087876500000117,185.5556735325777,144.7,10160.306666666667,10050.916666666666,21215.047428571423,79.59,1719.1285714285714,10946.728455946015,0.0,0.0,0.0,46.0,25.5,2394.3646,17.82768999999997,5999.110860055199,1296.6690684794744,278.0195,0.0,0.0,371.4890747356537,6621.3075209510525
69,0.0,0.0,144.7,10160.306666666667,10050.916666666666,21215.047428571423,79.59,1338.8285714285714,8642.797908033235,0.0,0.0,0.0,46.0,25.5,2394.3646,17.58975000000001,5999.110860055199,1283.4295481192564,278.0195,0.0,0.0,618.4338898050128,6288.8789751042505
70,0.0,0.0,144.7,10160.306666666667,7513.583333333332,21215.047428571423,79.59,921.0,8161.190534107574,0.0,0.0,0.0,46.0,25.5,2394.3646,17.639380000000006,5999.110860055199,1279.2941027528352,278.0195,0.0,0.0,872.4387451870483,6445.5119485298965
71,0.0,0.0,144.7,9021.466666666667,7513.583333333332,21215.047428571423,79.59,921.0,3229.469961140887,0.0,0.0,0.0,46.0,25.5,2394.3646,17.820110000000003,5999.110860055199,1283.7762350121795,278.0195,0.0,0.0,620.5023186609924,7287.685483741704
72,0.0,0.0,144.7,8328.294154621775,5207.333333333333,21215.047428571423,79.59,0.0,1873.8,0.0,0.0,0.0,46.0,25.5,2394.3646,17.94652999999999,5999.110860055199,1304.6311388448269,278.0195,0.0,0.0,549.2725486373512,8150.823780019956
73,0.0,0.0,144.7,7997.714517462537,5207.333333333333,21215.047428571423,79.59,0.0,1873.8,0.0,0.0,0.0,46.0,25.5,2394.3646,17.54310999999995,5999.110860055199,1259.3286685744015,278.0195,0.0,0.0,782.6168498311906,8512.478706773978
74,0.0,0.0,144.7,7326.846666666666,5207.333333333333,21215.047428571423,79.59,0.0,531.1180108162566,0.0,0.0,0.0,46.0,25.5,2394.3646,17.790749999999978,5999.110860055199,1272.230939577026,278.0195,0.0,0.0,961.9119649835652,9152.857186037443
75,0.0,0.0,144.7,7326.846666666666,5207.333333333333,21215.047428571423,79.59,0.0,377.2252016701322,0.0,0.0,0.0,46.0,25.5,2394.3646,17.927099999999996,5999.110860055199,1283.2428260452318,278.0195,0.0,0.0,1177.0240953035845,9927.921101737234
76,0.0,0.0,144.7,7326.846666666666,5207.333333333333,21215.047428571423,79.59,0.0,838.3198709560202,0.0,0.0,0.0,46.0,25.5,2394.3646,18.25396000000002,5999.110860055199,1304.662301716214,278.0195,0.0,0.0,1599.089151261497,10862.5243828741
77,0.0,0.0,144.7,7326.846666666666,5207.333333333333,21215.047428571423,79.59,0.0,1222.4395708268728,0.0,0.0,0.0,46.0,25.5,2394.3646,18.16979000000006,5999.110860055199,1302.8616670933793,278.0195,0.0,0.0,1892.7472760839985,12116.139325037551
78,0.0,0.0,144.7,9021.466666666667,5496.34031505012,21215.047428571423,79.59,921.0,2274.902,0.0,0.0,0.0,46.0,25.5,2394.3646,18.219170000000037,5999.110860055199,1296.1468970317505,278.0195,0.0038917030612780983,0.0011432562262958686,2099.025775208665,13404.527212476643
79,0.0,0.0,144.7,9021.466666666667,7513.583333333332,21215.047428571423,79.59,921.0,3813.3936563422585,0.0,0.0,0.0,46.0,25.5,2394.3646,18.565940000000037,5999.110860055199,1318.3984880287585,278.0195,560.6398142217151,158.35301280061012,2714.455814095668,14795.132616016277
80,0.0,0.0,144.7,9021.466666666667,7513.583333333332,21215.047428571423,79.59,921.0,2666.2342663994737,0.0,0.0,0.0,46.0,25.5,2394.3646,18.83829999999995,5999.110860055199,1330.7995894427147,278.0195,3514.512066830904,976.2228669247743,2351.902912832136,16927.92339744908
81,0.0,0.0,144.7,8807.763455060558,5207.333333333333,21215.047428571423,79.59,0.0,1873.8,0.0,0.0,0.0,46.0,25.5,2394.3646,18.756819999999983,5999.110860055199,1398.2242130557067,278.0195,6989.132907633224,1930.4477019806939,1864.4896381708857,18986.57352044951
82,0.0,0.0,144.7,7326.846666666666,5207.333333333333,21215.047428571423,79.59,0.0,717.0933095426044,0.0,0.0,0.0,46.0,25.5,2394.3646,18.717250000000018,5999.110860055199,1384.668037274908,278.0195,9808.793667599724,2688.9669977415306,1715.0433629160714,20208.89794615741
83,0.0,0.0,144.7,7326.846666666666,5207.333333333333,21215.047428571423,79.59,0.0,798.2654417253924,0.0,0.0,0.0,46.0,25.5,2394.3646,18.650389999999977,5999.110860055199,1387.4912614857171,278.0195,10689.70395167634,2895.8609213256623,1690.1744949705185,21553.97773947129
84,0.0,0.0,144.7,7326.846666666666,5207.333333333333,21215.047428571423,79.59,0.0,1661.2008102454934,0.0,0.0,0.0,46.0,25.5,2394.3646,18.59340000000005,5999.110860055199,1365.7035841063373,278.0195,9587.41480328997,2563.797429730661,1667.4088249439499,21590.674030344184
85,0.0,0.0,144.7,9021.466666666667,6531.7426682658825,21215.047428571423,79.59,921.0,2274.902,0.0,0.0,0.0,46.0,25.5,2394.3646,18.868389999999984,5999.110860055199,1380.1501256410959,278.0195,6850.1374907915015,1783.28444296478,1657.4916035156507,19356.09785556916
86,0.0,0.0,144.7,10160.306666666667,7513.583333333332,21215.047428571423,79.59,921.0,6537.667396496093,0.0,0.0,0.0,46.0,25.5,2394.3646,19.024399999999964,5999.110860055199,1389.3492398076569,278.0195,2913.052123810362,696.0191813962881,1714.7704930994385,17170.220646525882
87,0.0,0.0,144.7,10160.306666666667,8730.021723420978,21215.047428571423,79.59,921.0,8524.850501400559,0.0,0.0,0.0,46.0,25.5,2394.3646,19.165529999999976,5999.110860055199,1373.235538291302,278.0195,180.6420290973867,30.874391152178465,1679.1808969237532,16924.58258694376
88,0.0,0.0,144.7,10160.306666666667,8893.681651632818,21215.047428571423,79.59,921.0,8524.850501400559,0.0,0.0,0.0,46.0,25.5,2394.3646,19.11852,5999.110860055199,1372.3792745086294,278.0195,0.0,0.0,1279.3599949358802,18304.498243485265
89,0.0,0.0,144.7,10160.306666666667,9969.394067125699,21215.047428571423,79.59,921.0,8524.850501400559,0.0,0.0,0.0,46.0,25.5,2394.3646,18.99961999999999,5999.110860055199,1340.234554673312,278.0195,0.0,0.0,1361.1702148827017,19342.067419119703
90,0.0,0.0,144.7,10160.306666666667,8560.19229768262,21215.047428571423,79.59,921.0,8524.850501400559,0.0,0.0,0.0,46.0,25.5,2394.3646,19.182919999999967,5999.110860055199,1378.8487352893965,278.0195,0.0,0.0,1256.8774630012042,20300.241181977086
91,0.0,0.0,144.7,10160.306666666667,7513.583333333332,21215.047428571423,79.59,921.0,7278.7648008333,0.0,0.0,0.0,46.0,25.5,2394.3646,19.00449000000004,5999.110860055199,1361.8847384654885,278.0195,0.0,0.0,1121.3558156996912,20924.502297517305
92,0.0,0.0,144.7,9021.466666666667,7513.583333333332,21215.047428571423,79.59,921.0,4118.099063420847,0.0,0.0,0.0,46.0,25.5,2394.3646,18.719629999999977,5999.110860055199,1365.1646440686818,278.0195,0.0,0.0,1208.9968082708647,21795.153008239053
93,0.0,0.0,144.7,9021.466666666667,6330.419723590871,21215.047428571423,79.59,921.0,2274.902,0.0,0.0,0.0,46.0,25.5,2394.3646,18.46697999999998,5999.110860055199,1332.6244713515582,278.0195,0.0,0.0,1232.5706640906826,22203.24134090213
94,0.0,0.0,144.7,8071.171792491648,5207.333333333333,21215.047428571423,79.59,0.0,1873.8,0.0,0.0,0.0,46.0,25.5,2394.3646,18.253929999999983,5999.110860055199,1308.378214673707,278.0195,0.0,0.0,1814.8217243058093,22608.771244563923
95,0.0,0.0,144.7,7326.846666666666,2831.051166863704,21215.047428571423,79.59,0.0,0.0,0.0,0.0,0.0,46.0,25.5,2394.3646,17.693970000000046,5999.110860055199,1270.4202618285244,278.0195,0.0,0.0,1788.172063722402,22536.380984595395
96,0.0,0.0,144.7,3677.610844192463,2042.6666666666665,21215.047428571423,79.59,0.0,0.0,0.0,0.0,0.0,46.0,25.5,2394.3646,17.676599999999972,5999.110860055199,1288.6842861426005,278.0195,0.0,0.0,1761.6658347751975,22043.77898228197
97,0.0,0.0,33.0,2436.6666666666665,1825.4672495438,20852.347428571422,51.59,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,17.580159999999964,5999.110860055199,1268.8265128418234,278.0195,0.0,0.0,1090.5484114682583,21713.25169028369
98,0.0,0.0,0.0,2436.6666666666665,0.0,20852.347428571422,19.178703815407246,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,17.476079999999953,5999.110860055199,1246.241937054884,278.0195,0.0,0.0,1403.2784894330512,22123.12730595701
99,0.0,0.0,33.0,2436.6666666666665,656.2155395343053,20852.347428571422,51.59,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,17.594979999999964,5999.110860055199,1264.6161011840416,278.0195,0.0,0.0,1443.8987542555847,21412.7076334315
100,0.0,0.0,144.7,2527.663495274955,2042.6666666666665,21215.047428571423,79.59,0.0,0.0,0.0,0.0,0.0,46.0,25.5,2394.3646,17.81037999999998,5999.110860055199,1280.241758554712,278.0195,0.0,0.0,1311.8723020870302,20488.415335697
101,0.0,0.0,144.7,5453.710727520817,2042.6666666666665,21215.047428571423,79.59,0.0,0.0,0.0,0.0,0.0,46.0,25.5,2394.3646,17.966440000000038,5999.110860055199,1294.7829218302334,278.0195,0.0,0.0,1410.685308889993,20112.06910606492
