,el_ss,el_sl,hc_cc,hc_st,li_st,ng_cc,ng_ce,ng_gt,ng_st,mo_cc,mo_gt,mo_st,of_ce,of_gt,of_st,hy_rs,bm_st,hy_rr,or_st,so_ro,so_op,wi_off,wi_on
15,210.61033299999974,9452.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.28952999999997,1389.4320992705436,1465.503753077574,278.0195,135.80526451582585,22.678167521996826,1763.8882436382999,39243.71419810621
16,0.0,4300.557374918443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.207739999999962,0.0,1463.3860974371769,278.0195,0.0,0.0,1776.821901657128,49161.91949388994
17,0.0,2637.500241068027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.952600000000018,0.0,1391.1626324930796,278.0195,0.0,0.0,1700.7520628077802,56197.177957826534
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.801460000000027,0.0,1376.9918151826946,278.0195,0.0,0.0,909.4601118188124,60571.009798537845
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62265.71767983325
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59643.85948775023
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59128.61022236666
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60740.8492799212
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56617.27511221289
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55090.21464392161
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57984.84655761853
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60819.13364016982
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61002.10155221956
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60664.14286094798
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63720.60871637912
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008731833757094306,0.0002562306316865114,0.0,65682.53052334317
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.3756790756663,72.09753238258023,0.0,66824.26294031022
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893.7609124295703,0.0,1390.5767587467087,442.4787267960688,0.0,67783.78924790272
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.47402951898766,0.0,2958.2674225232317,897.7171640439516,0.0,67960.117594256
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.7133780238612,0.0,4461.555515709588,1266.0135945462669,0.0,67888.9775544799
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.040509999999987,0.0,1327.6116494862606,278.0195,5264.88810034937,1405.5515600217193,382.4115005464228,67997.89323210726
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.44169999999997,0.0,1350.7917819676027,278.0195,4974.083793416379,1287.8256303069556,1092.5285653362153,67997.88451701695
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.204039999999964,0.0,1343.5056688731827,278.0195,3676.0243853331,923.303636978736,1968.3512920209528,68389.51037751978
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.14951,1758.610289960874,1332.4418718719153,278.0195,1611.8449589021502,374.8561439546958,2639.205969731161,67680.07814209844
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.96132000000001,4024.515991412713,1344.8851010860888,278.0195,98.52331149693632,16.40442378721289,2878.9672618858003,66580.7469048879
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.995880000000042,5984.378935263752,1327.0007474621186,278.0195,0.0,0.0,2878.398166144409,66611.49522881629
41,0.0,0.0,0.0,0.0,0.0,4275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.2521490576219,18.32291000000001,5999.110860055196,1338.8986204120731,278.0195,0.0,0.0,2668.888046679439,63817.431197436905
42,86.72309160000015,3421.7266356886153,0.0,0.0,0.0,6189.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2347.8646,18.241229999999984,5999.110860055196,1357.8765089160127,278.0195,0.0,0.0,2567.0968689984106,56553.31964719956
43,120.17334850000009,7559.2,0.0,0.0,0.0,7129.962383657232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2347.8646,18.15191999999999,5999.110860055196,1365.6447708401722,278.0195,0.0,0.0,2529.9859754927857,49182.82567647124
44,62.76693169999795,7215.7717925,0.0,0.0,0.0,9958.623634197658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2347.8646,18.17672000000001,5999.110860055196,1330.2362653791376,278.0195,0.0,0.0,2553.060203205257,42181.589984065584
45,206.4433594,9452.2,0.0,0.0,0.0,9373.720292871827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2347.8646,17.609289999999945,5999.110860055196,1276.8102048979824,278.0195,0.0,0.0,2730.12895330419,38505.48883690305
46,51.670316900001524,8585.233667865627,0.0,0.0,0.0,11642.393329119172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2347.8646,18.084889999999962,5999.110860055196,1303.7995349738476,278.0195,0.0,0.0,2792.2363035165367,36412.02995523888
47,32.12085099999989,3392.400421811389,0.0,0.0,0.0,9973.51241287074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2347.8646,18.37973000000003,5999.110860055196,1324.746807408753,278.0195,0.0,0.0,2749.452214284572,35999.649396756424
48,8.75,327.20796713437284,0.0,0.0,0.0,6189.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2347.8646,18.686770000000035,5999.110860055196,1341.494111367,278.0195,0.0,0.0,2878.043154223374,36709.4681252976
49,0.0,0.0,0.0,0.0,0.0,4275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1421.366931915138,18.52103000000004,5999.110860055196,1343.0278962927569,278.0195,0.0,0.0,2931.5805240297827,39657.688439341095
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.424279999999975,5511.458384603813,1332.0215729734716,278.0195,0.0,0.0,2674.2468640485517,44424.19694910659
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.37220999999997,3265.0852147169817,1310.885844647686,278.0195,0.0,0.0,2200.992587123737,47573.60619093307
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.359710000000003,0.0,1312.5163396719079,278.0195,0.0,0.0,1775.2248848479082,52579.83956329981
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.416700000000013,0.0,1333.4608545875815,278.0195,0.0,0.0,383.722444819894,58276.90791757341
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.478469999999987,0.0,1354.8225397327005,278.0195,0.0018558383986821512,0.0005449648585880788,0.0,62405.232706478535
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.399220000000025,0.0,1337.7962156988706,278.0195,390.4318457621284,102.66077973880064,998.3307931262674,65694.5624068764
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.032680000000006,0.0,1314.6689787148919,278.0195,2419.145106297507,634.7831055504265,0.0,68882.84315369822
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.562480000000036,0.0,1284.4962011473676,278.0195,4815.7027573321775,1374.503927077996,1620.5417162815766,69441.10887897239
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.58971999999997,0.0,1283.7736346227475,278.0195,6272.612147850509,1952.2893372100552,0.0,69879.83795527594
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.65660999999998,0.0,1304.9147636093073,278.0195,6283.460630864077,2090.189821281263,2310.9618644742786,70978.53236708695
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.703499999999988,0.0,1272.2985795078564,278.0195,5337.218816490532,1719.2432955737704,0.0,70528.5590340497
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.735939999999975,0.0,1273.1232179212154,278.0195,3694.487992647878,1045.3003782651006,2931.5805240297827,69834.32645393169
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.612059999999968,0.0,1273.6123380313436,278.0195,1557.2210354210276,370.39077059455946,2931.5805240297827,69721.66706293372
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.56502999999995,1199.567424979832,1281.4020537176245,278.0195,102.31395328211731,17.19699132685133,2931.5805240297827,69531.19367462599
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.678779999999996,1732.373102141166,1277.4371426469306,278.0195,0.0,0.0,2931.5805240297827,70946.55026971546
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.37661,3432.2983253816105,1270.6134568032,278.0195,0.0,0.0,2931.5805240297827,71998.03287142486
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.191050000000033,2435.3983137313453,1263.7447550603,278.0195,0.0,0.0,2931.5805240297827,72825.41819353435
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.30251000000002,156.73562725964075,1262.718858439994,278.0195,0.0,0.0,2931.5805240297827,73030.32670654122
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.82768999999997,0.0,1296.6690684794744,278.0195,0.0,0.0,2931.5805240297827,72220.3601088111
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.58975000000001,0.0,1283.4295481192564,278.0195,0.0,0.0,0.0,72723.57777859118
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.639380000000006,0.0,1279.2941027528352,278.0195,0.0,0.0,0.0,72563.77045754725
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.820110000000003,0.0,1283.7762350121795,278.0195,0.0,0.0,0.0,70300.06671809676
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.94652999999999,0.0,1304.6311388448269,278.0195,0.0,0.0,0.0,67893.02802804307
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.54310999999995,0.0,1259.3286685744015,278.0195,0.0,0.0,0.0,64797.824271991805
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.790749999999978,0.0,1272.230939577026,278.0195,0.0,0.0,2931.5805240297827,59205.89813969829
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.927099999999996,0.0,1283.2428260452318,278.0195,0.0,0.0,2931.5805240297827,53683.75778736098
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25396000000002,2471.650316128232,1304.662301716214,278.0195,0.0,0.0,2931.5805240297827,50321.36656161861
77,0.0,0.0,0.0,0.0,0.0,364.633888328064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.16979000000006,5999.110860055196,1302.8616670933793,278.0195,0.0,0.0,2931.5805240297827,48207.084215738105
78,0.0,0.0,0.0,0.0,0.0,4275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1895.616570011303,18.219170000000037,5999.110860055196,1296.1468970317505,278.0195,0.0010023235222572377,0.000293830210414439,2931.5805240297827,47205.50037940282
79,0.0,0.0,0.0,0.0,0.0,9312.785434585843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2347.8646,18.565940000000037,5999.110860055196,1318.3984880287585,278.0195,345.17816468152716,101.31654949505727,2931.5805240297827,47813.46369699397
80,0.0,0.0,0.0,0.0,0.0,5112.319199595711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2347.8646,18.83829999999995,5999.110860055196,1330.7995894427147,278.0195,2197.6869121968593,646.2153722506192,2931.5805240297827,53564.06504051628
81,0.0,0.0,0.0,0.0,0.0,4028.9218727712982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,18.756819999999983,5999.110860055196,1398.2242130557067,278.0195,4372.386808109406,1324.4821805589365,2931.5805240297827,55679.18600520793
82,0.0,0.0,0.0,0.0,0.0,4162.560459637339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,18.717250000000018,5999.110860055196,1384.668037274908,278.0195,6057.329524400611,1891.2322025930441,2931.5805240297827,55134.002322182845
83,0.0,0.0,0.0,0.0,0.0,5535.848145000396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2347.8646,18.650389999999977,5999.110860055196,1387.4912614857171,278.0195,6162.663576792492,1997.0856162069024,2620.0712435674577,53714.23747771744
84,0.0,0.0,0.0,0.0,0.0,11003.33158183037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2347.8646,18.59340000000005,5999.110860055196,1365.7035841063373,278.0195,4820.825270162953,1602.2467257413668,2070.742562953456,49950.18070004485
85,0.0,0.0,0.0,0.0,0.0,15409.089817968392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,18.868389999999984,5999.110860055196,1380.1501256410959,278.0195,2729.997286962013,917.8963099471904,2181.0111410473924,46613.93878589549
86,0.0,0.0,0.0,0.0,0.0,16259.745409347131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,19.024399999999964,5999.110860055196,1389.3492398076569,278.0195,877.3637564883992,282.28839345929333,2158.107731206447,47026.140288479495
87,0.0,0.0,0.0,0.0,0.0,16293.849090705036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,19.165529999999976,5999.110860055196,1373.235538291302,278.0195,31.827899044673792,6.12820253447504,2547.928447803509,48031.61811948566
88,0.0,0.0,0.0,0.0,0.0,17612.332949434047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,19.11852,5999.110860055196,1372.3792745086294,278.0195,0.0,0.0,2238.312082845763,48375.18886183684
89,0.0,0.0,0.0,0.0,0.0,20156.66721113628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,18.99961999999999,5999.110860055196,1340.234554673312,278.0195,0.0,0.0,2535.324078773458,48093.89230609689
90,0.0,0.0,0.0,380.4396933150183,0.0,20852.347428571422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,19.182919999999967,5999.110860055196,1378.8487352893965,278.0195,0.0,0.0,2494.2054013927104,46604.632126150296
91,0.0,0.0,0.0,800.0,0.0,20852.347428571422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,19.00449000000004,5999.110860055196,1361.8847384654885,278.0195,0.0,0.0,2176.9493304443868,42874.583355422285
92,0.0,0.0,0.0,2028.532342471988,0.0,20852.347428571422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,18.719629999999977,5999.110860055196,1365.1646440686818,278.0195,0.0,0.0,2542.9642704502153,37155.18550175746
93,168.4882663999989,0.0,34.07666102863368,2436.6666666666665,2042.6666666666665,21215.047428571423,79.59,0.0,0.0,0.0,0.0,0.0,46.0,25.5,2394.3646,18.46697999999998,5999.110860055196,1332.6244713515582,278.0195,0.0,0.0,2931.5805240297827,31095.27378293074
94,210.61033299999974,1237.8288480335905,144.7,2436.6666666666665,2042.6666666666665,21215.047428571423,79.59,0.0,0.0,0.0,0.0,0.0,46.0,25.5,2394.3646,18.253929999999983,5999.110860055196,1308.378214673707,278.0195,0.0,0.0,2901.0470466123083,27410.12023743312
95,0.0,0.0,33.0,2436.6666666666665,616.4629095175478,20852.347428571422,51.59,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,17.693970000000046,5999.110860055196,1270.4202618285244,278.0195,0.0,0.0,2804.47095457649,26107.93303601112
96,0.0,0.0,0.0,0.0,0.0,20852.347428571422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,17.676599999999972,5999.110860055196,1288.6842861426005,278.0195,0.0,0.0,2756.390178628845,25495.988291174457
97,0.0,0.0,0.0,0.0,0.0,19026.75449200601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,17.580159999999964,5999.110860055196,1268.8265128418234,278.0195,0.0,0.0,2805.2779107171527,24877.754130421545
98,0.0,0.0,0.0,0.0,0.0,17477.017428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,17.476079999999953,5999.110860055196,1246.241937054884,278.0195,0.0,0.0,2629.8844353928275,24512.15723406889
99,0.0,0.0,0.0,0.0,0.0,15736.392428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,17.594979999999964,5999.110860055196,1264.6161011840416,278.0195,0.0,0.0,1965.329547421084,27316.54064403044
100,0.0,0.0,0.0,0.0,0.0,12414.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2377.249691440812,17.81037999999998,5999.110860055196,1280.241758554712,278.0195,0.0,0.0,1771.2283887483509,32770.032872922035
101,0.0,0.0,0.0,0.0,0.0,9075.673641661171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2347.8646,17.966440000000038,5999.110860055196,1294.7829218302334,278.0195,0.0,0.0,1585.169385161333,38549.77155988835
102,0.0,0.0,0.0,0.0,0.0,9740.37741763744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2347.8646,18.268270000000022,5999.110860055196,1314.3277414398656,278.0195,0.0020354446946396986,0.0005967263091008402,1441.5229649746661,42109.637118590224
103,0.0,0.0,0.0,0.0,0.0,13202.18863637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,18.419330000000013,5999.110860055196,1285.2030903792304,278.0195,239.2891176706755,74.97467492444528,1182.0996941029593,45357.37068580544
104,0.0,0.0,0.0,0.0,0.0,6552.426012434648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2347.8646,18.488419999999987,5999.110860055196,1317.6448139551055,278.0195,1556.4245161502554,464.12121369586265,1326.7504630929275,54298.03224332662
105,0.0,0.0,0.0,0.0,0.0,3711.5411472183728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,18.369920000000004,5999.110860055196,1361.2538802176975,278.0195,3377.187947293544,994.2463823329916,1438.5960900795228,58782.23970402192
106,0.0,0.0,0.0,0.0,0.0,1726.0912419252672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.68962000000002,5999.110860055196,1364.4485073103724,278.0195,5226.1566231140305,1392.734755125025,1486.5977556216442,60785.53396536138
107,0.0,0.0,0.0,0.0,0.0,2005.9611917622296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.41219999999998,5999.110860055196,1357.7627059815845,278.0195,6618.461585936514,1591.2647799789695,1562.5856774863119,60281.33574514571
108,0.0,0.0,0.0,0.0,0.0,6149.939307336912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2347.8646,18.53582,5999.110860055196,1324.8294560570605,278.0195,6927.938984711891,1558.4377113374235,1195.7723346558828,53351.55281302959
109,0.0,0.0,0.0,0.0,0.0,14549.765178600515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,18.600280000000005,5999.110860055196,1323.6615498469855,278.0195,5515.476519580329,1191.702774394185,1872.2570881351667,44656.59424993115
110,38.8703980999989,3781.0588139339116,144.7,2436.6666666666665,2042.6666666666665,21215.047428571423,79.59,0.0,0.0,0.0,0.0,0.0,46.0,25.5,2394.3646,18.53089999999998,5999.110860055196,1337.2448783892978,278.0195,2507.610984581874,523.1951822878418,2195.6462704966566,29743.5961381046
111,42.13573099999989,8091.4550293635775,144.7,2436.6666666666665,2042.6666666666665,21215.047428571423,79.59,0.0,0.0,0.0,0.0,0.0,46.0,25.5,2394.3646,19.110550000000018,5999.110860055196,1355.6875501131865,278.0195,174.65882133564332,29.357211945864385,2493.119292588025,26571.38521286188
112,149.22706199999985,8149.092253008211,144.7,3084.9818992721007,2042.6666666666665,21215.047428571423,79.59,0.0,0.0,0.0,0.0,0.0,46.0,25.5,2394.3646,18.57290000000001,5999.110860055196,1338.9653031898,278.0195,0.0,0.0,2393.7273816162324,27365.94649203732
113,210.61033299999974,9452.2,144.7,4599.846666666666,2042.6666666666665,21215.047428571423,79.59,0.0,0.0,0.0,0.0,0.0,46.0,25.5,2394.3646,18.624860000000023,5999.110860055196,1320.599184916362,278.0195,0.0,0.0,2262.528878729463,28794.636714182383
114,112.74658050000052,7461.462497170957,144.7,2436.6666666666665,2042.6666666666665,21215.047428571423,79.59,0.0,0.0,0.0,0.0,0.0,46.0,25.5,2394.3646,18.65218,5999.110860055196,1323.0491013272376,278.0195,0.0,0.0,2793.4169732632777,31085.212715876012
