,el_ss,el_sl,ng_cc,ng_ce,ng_gt,ng_st,mo_cc,mo_gt,mo_st,of_ce,of_gt,of_st,hy_rs,bm_st,hy_rr,or_st,so_ro,so_op,wi_off,wi_on
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70354.28715500135
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61312.84966923727
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53959.14134668984
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50577.466380966485
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48680.22874013504
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46302.22331788097
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47808.37850759726
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51493.03707113625
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53796.67991900113
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65373.64841777704
31,0.0,0.0,1333.794557574627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.000609999999995,7499.0033044436295,1299.5151997374126,278.0195,260.4017711650829,81.20219168577037,3890.528798130581,58706.86841412367
32,0.0,0.0,5531.861572457714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.933610000000037,7499.0033044436295,1298.0278109489082,278.0195,1490.1228443522407,455.8507576511581,3566.082012702223,58195.358088375135
33,0.0,0.0,4488.025097662769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.780259999999963,7499.0033044436295,1280.3498315060228,278.0195,2871.525099079324,843.4636421877899,3699.3722642029943,57853.785993478654
34,0.0,0.0,5700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.91904000000005,7499.0033044436295,1297.3707100735726,278.0195,3877.750398679896,1084.343404364403,3335.913344115449,58041.372362824455
35,0.0,0.0,5700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.040509999999987,7499.0033044436295,1327.611649486261,278.0195,4297.245020045557,1154.5369537999288,3178.444642176524,59094.529510400585
36,0.0,0.0,5700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.3221096598575,18.44169999999997,7499.0033044436295,1350.7917819676024,278.0195,3722.8959872907253,988.876710485178,3404.837128390965,57450.66679453528
37,122.24847299999996,1775.5938196024308,5700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2280.2646,18.204039999999964,7499.0033044436295,1343.5056688731827,278.0195,2510.4094642236064,660.0313570793969,4059.734403579287,55836.86111726722
38,16.736194999999995,4325.179889895664,5700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2280.2646,18.14951,7499.0033044436295,1332.4418718719153,278.0195,1048.5734549317986,255.57194621156398,3834.122853685581,54691.1300067508
39,52.88990850000075,5350.70175,6033.6692692530405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2280.2646,17.96132000000001,7499.0033044436295,1344.8851010860885,278.0195,61.87431281888221,10.535577061084675,3828.8417696962797,56072.64544627413
40,88.01483200000078,7377.320470545883,7222.204188498639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2280.2646,17.995880000000042,7499.0033044436295,1327.0007474621186,278.0195,0.0,0.0,4418.8064248215005,57770.176264673835
41,182.64784469999782,8972.2,7698.255644556292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2280.2646,18.32291000000001,7499.0033044436295,1338.8986204120731,278.0195,0.0,0.0,4507.043609618145,58545.94351628534
42,0.0,6216.439762314196,7908.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2280.2646,18.241229999999984,7499.0033044436295,1357.876508916013,278.0195,0.0,0.0,4380.358310710061,60192.40304969138
43,106.11064590000021,5312.111183018247,5700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2280.2646,18.15191999999999,7499.0033044436295,1365.6447708401722,278.0195,0.0,0.0,4205.879645104325,58976.18815210707
44,0.0,624.1936096235836,5700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2280.2646,18.17672000000001,7499.0033044436295,1330.2362653791376,278.0195,0.0,0.0,4702.727851005159,56319.11526186349
45,0.0,0.0,5700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.2472802691154,17.609289999999945,7499.0033044436295,1276.8102048979824,278.0195,0.0,0.0,4871.947615284852,55379.50012339903
46,0.0,0.0,4382.070472649353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.084889999999962,7499.0033044436295,1303.7995349738476,278.0195,0.0,0.0,5172.879998243844,55277.09861300712
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.37973000000003,4825.346510672854,1324.7468074087535,278.0195,0.0,0.0,4401.817980167187,55892.548207219465
48,-1.6658674439895437e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.686770000000035,0.0,1341.494111367,278.0195,0.0,0.0,5172.879998243844,55982.195154869274
49,-7.098321930243416e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.52103000000004,0.0,1343.0278962927569,278.0195,0.0,0.0,2538.9204458445065,59543.71877637504
50,1.2086331935279189e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.424279999999975,0.0,1332.0215729734716,278.0195,0.0,0.0,0.0,64739.69661159713
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68488.06042542559
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70381.97482467063
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74199.13785005131
54,-3.5171865420124717e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.478469999999987,0.0,1354.8225397327005,278.0195,0.00013456390819165042,3.9401121042057925e-05,424.62167746555497,78401.11841795637
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.399220000000025,0.0,1337.7962156988706,278.0195,552.5659054015783,156.48405621446258,0.0,78782.31960511314
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.032680000000006,0.0,1314.6689787148919,278.0195,3955.581261960439,1098.2463998447265,315.63329251229936,77241.75067944183
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.562480000000036,1731.1683273655633,1284.4962011473672,278.0195,8372.054202338893,2371.152836897029,2857.568007111061,67316.56607690887
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.58971999999997,5269.105049910072,1283.773634622748,278.0195,11308.429004785088,3207.5338781302557,2857.568007111061,61337.03164618053
59,0.0,0.0,5700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092.6775689885471,17.65660999999998,7499.0033044436295,1304.9147636093073,278.0195,11158.140745629185,3086.5980773717583,2477.125992900372,53991.95500681051
60,0.0,0.0,17122.67829050883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2347.8646,17.703499999999988,7499.0033044436295,1272.2985795078564,278.0195,8984.03819873751,2445.5220490776983,2477.125992900372,43059.85368868476
61,0.0,0.0,25036.551642857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2394.3646,17.735939999999975,7499.0033044436295,1273.1232179212154,278.0195,5936.311037111981,1587.5587305236036,2857.568007111061,38164.169911976984
62,0.0,0.0,25580.601642857142,83.88999999999999,921.0,6409.278172905271,0.0,0.0,0.0,46.0,25.5,2394.3646,17.612059999999968,7499.0033044436295,1273.6123380313436,278.0195,2391.766407184291,590.4654541422025,2477.125992900372,27832.646726601466
63,1.6799999999999988,2746.2966634248423,25580.601642857142,83.88999999999999,921.0,9545.5645803453,0.0,0.0,0.0,46.0,25.5,2394.3646,17.56502999999995,7499.0033044436295,1281.4020537176245,278.0195,141.40627849352057,24.79797449918941,5172.879998243844,22092.283804197643
64,55.801176199998395,8952.69939170764,25580.601642857142,83.88999999999999,921.0,10504.342236227823,0.0,0.0,0.0,46.0,25.5,2394.3646,17.678779999999996,7499.0033044436295,1277.4371426469306,278.0195,0.0,0.0,2695.7540053434727,21681.31543647519
65,210.61033299999974,9452.2,25580.601642857142,83.88999999999999,3766.5888571428573,13221.366132331721,177.80021643306782,0.0,235.0,46.0,25.5,2394.3646,17.37661,7499.0033044436295,1270.6134568032,278.0195,0.0,0.0,2315.311991132784,18849.403294616488
66,210.61033299999974,9452.2,25580.601642857142,83.88999999999999,3766.5888571428573,13221.366132331721,360.6,715.7,1226.0333333333333,46.0,25.5,2394.3646,17.191050000000033,7499.0033044436295,1263.7447550603,278.0195,0.0,0.0,0.0,16372.3025703256
67,89.94605690000162,9350.34442986752,25580.601642857142,83.88999999999999,921.0,10504.342236227823,0.0,0.0,0.0,46.0,25.5,2394.3646,17.30251000000002,7499.0033044436295,1262.718858439994,278.0195,0.0,0.0,0.0,20744.131757362607
68,0.0,0.0,25580.601642857142,83.88999999999999,0.0,1497.8,0.0,0.0,0.0,46.0,25.5,2394.3646,17.82768999999997,7499.0033044436295,1296.6690684794744,278.0195,0.0,0.0,2477.125992900372,31189.383304093804
69,0.0,0.0,5700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1154.3598575204467,17.58975000000001,7499.0033044436295,1283.4295481192564,278.0195,0.0,0.0,2477.125992900372,57553.22686496345
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.639380000000006,0.0,1279.2941027528354,278.0195,0.0,0.0,1500.6367102866877,71332.24285972939
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73966.00503824741
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71435.99384065512
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67191.48192306953
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69379.58479823015
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63199.06331329286
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60688.58916342491
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71268.63664431777
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71764.80448870872
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82159.66749994988
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3717.3009693493486,1100.9940831716387,0.0,83219.29753823281
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3680.1223060128086,1067.809325883732,0.0,82181.1874386773
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8447.926273948136,2679.7489783834844,0.0,76732.42727802272
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11323.69904691641,2951.7073353194596,0.0,76731.5073687519
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8229.021030034844,1395.2384637515265,0.0,78923.84192011389
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8258.149826488587,2185.224103664935,0.0,83800.02168869947
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3163.7631547042515,801.6065423186459,0.0,83789.9291917464
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.165529999999976,0.0,1373.235538291302,278.0195,169.19996518237838,29.500163904386483,3667.8036607902427,82407.42110973009
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.11852,2605.0283732210314,1372.3792745086294,278.0195,0.0,0.0,5172.879998243844,81757.91931625892
89,175.53599659999938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.99961999999999,5466.608241569237,1340.234554673312,278.0195,0.0,0.0,5172.879998243844,82100.24743634491
90,203.56260279999927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.182919999999967,4453.187135291003,1378.8487352893965,278.0195,0.0,0.0,5172.879998243844,81846.80388301138
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.00449000000004,1514.4193056614254,1361.8847384654885,278.0195,0.0,0.0,5172.879998243844,80417.09572871805
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.719629999999977,0.0,1365.1646440686818,278.0195,0.0,0.0,1810.4361969915408,78532.86015230397
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.46697999999998,0.0,1332.6244713515582,278.0195,0.0,0.0,2304.5255561436647,74191.61574714351
94,0.0,0.0,629.5191157394512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.253929999999983,7499.0033044436295,1308.378214673707,278.0195,0.0,0.0,2857.568007111061,61575.0325824823
95,0.0,0.0,3058.666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.693970000000046,7499.0033044436295,1270.4202618285244,278.0195,0.0,0.0,2857.568007111061,51767.43440963268
96,0.0,0.0,9825.239722777862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2347.8646,17.676599999999972,7499.0033044436295,1288.6842861426005,278.0195,0.0,0.0,2857.568007111061,36104.813010815866
97,0.0,0.0,17992.934537293197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2347.8646,17.580159999999964,7499.0033044436295,1268.8265128418234,278.0195,0.0,0.0,2477.125992900372,24497.453557854464
98,0.0,187.3188054894389,25580.601642857142,83.88999999999999,321.0,1873.8,0.0,0.0,0.0,46.0,25.5,2394.3646,17.476079999999953,7499.0033044436295,1246.241937054884,278.0195,0.0,0.0,2477.125992900372,12837.424308879814
99,0.0,5240.393936455829,25580.601642857142,83.88999999999999,550.475070599355,1873.8,0.0,0.0,0.0,46.0,25.5,2394.3646,17.594979999999964,7499.0033044436295,1264.6161011840413,278.0195,0.0,0.0,2477.125992900372,7250.209789178352
100,84.33828969999794,4353.096918191834,25580.601642857142,83.88999999999999,921.0,1873.8,0.0,0.0,0.0,46.0,25.5,2394.3646,17.81037999999998,7499.0033044436295,1280.241758554712,278.0195,0.0,0.0,4792.437984033155,6723.6005327361545
101,49.69263740000208,8021.2261262679085,25580.601642857142,83.88999999999999,921.0,1873.8,0.0,0.0,0.0,46.0,25.5,2394.3646,17.966440000000038,7499.0033044436295,1294.7829218302334,278.0195,0.0,0.0,4792.437984033155,7428.245119607653
102,210.61033299999974,9452.2,25580.601642857142,83.88999999999999,921.0,2269.20760736494,0.0,0.0,0.0,46.0,25.5,2394.3646,18.268270000000022,7499.0033044436295,1314.3277414398656,278.0195,0.0010971519240682381,0.00032152422926848555,4792.437984033155,12250.317008168591
103,210.61033299999974,9452.2,25580.601642857142,83.88999999999999,921.0,8554.507559827143,0.0,0.0,0.0,46.0,25.5,2394.3646,18.419330000000013,7499.0033044436295,1285.2030903792304,278.0195,144.6953216968975,41.38235225343307,4792.437984033155,16944.214802975228
104,13.396306,3247.304698594989,25580.601642857142,83.88999999999999,921.0,1873.8,0.0,0.0,0.0,46.0,25.5,2394.3646,18.488419999999987,7499.0033044436295,1317.6448139551055,278.0195,1043.3618651880934,306.3380187462856,2857.568007111061,35911.57298606851
105,0.0,0.0,20208.78728124083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2347.8646,18.369920000000004,7499.0033044436295,1361.2538802176975,278.0195,2556.042378750727,755.4581652492774,380.44201421068914,48579.11835738365
106,0.0,0.0,13857.050418143528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2347.8646,18.68962000000002,7499.0033044436295,1364.4485073103724,278.0195,4223.633372832038,1228.6614357481915,2857.568007111061,52143.93429413896
107,0.0,0.0,15534.996023629094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2347.8646,18.41219999999998,7499.0033044436295,1357.7627059815845,278.0195,5187.15028303176,1538.4503202094559,2477.125992900372,50756.56646237494
108,0.0,0.0,14712.564726572096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2347.8646,18.53582,7499.0033044436295,1324.8294560570605,278.0195,5181.003990186533,1552.9302499019147,2477.125992900372,50472.497037356465
109,0.0,0.0,11623.65329049154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2347.8646,18.600280000000005,7499.0033044436295,1323.6615498469855,278.0195,3833.6435402982893,1109.437069880962,2477.125992900372,54851.94938252168
110,0.0,0.0,8911.538226010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2347.8646,18.53089999999998,7499.0033044436295,1337.2448783892978,278.0195,1617.950140256449,405.3535640103474,2477.125992900372,59620.14793195254
111,0.0,0.0,5700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2280.2646,19.110550000000018,7499.0033044436295,1355.6875501131865,278.0195,92.46886468610721,15.495696568283195,2477.125992900372,66019.56280845715
112,0.0,0.0,11461.008241309719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2347.8646,18.57290000000001,7499.0033044436295,1338.9653031898006,278.0195,0.0,0.0,2477.125992900372,64188.15621916152
113,0.0,0.0,18304.20808533785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2347.8646,18.624860000000023,7499.0033044436295,1320.5991849163615,278.0195,0.0,0.0,2477.125992900372,60745.34982267349
114,0.0,0.0,20107.879080034567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2347.8646,18.65218,7499.0033044436295,1323.049101327238,278.0195,0.0,0.0,2477.125992900372,55848.920459591835
115,0.0,0.0,16572.34456633793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2347.8646,18.609949999999994,7499.0033044436295,1353.09971760679,278.0195,0.0,0.0,2477.125992900372,53933.10967167067
116,0.0,0.0,5700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1541.6576000000002,18.481099999999984,7499.0033044436295,1325.1118795234672,278.0195,0.0,0.0,2477.125992900372,59501.77174882345
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.347179999999987,6131.233951498746,1328.54143319256,278.0195,0.0,0.0,2477.125992900372,64406.792210561136
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.349610000000013,4078.2993551172967,1320.0775086662634,278.0195,0.0,0.0,2857.568007111061,64774.46344646617
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68494.68083161936
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69289.65893386761
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60064.63015946357
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55996.390262550754
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54494.42192528592
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54479.90601512937
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56905.657037668025
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53185.69761231546
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56722.03867746327
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2474.9123138861264,541.8559027805077,0.0,60071.78346014621
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7667.131201944138,2208.557995772751,0.0,68881.62740784728
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4048.0299774351893,875.3238921421,0.0,72243.56893673226
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12168.589107602082,3170.8560403384777,0.0,71949.47175989265
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6518.961398563636,589.5600552338567,0.0,75726.42654872529
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3196.525136834388,689.4174081810547,0.0,76647.04776383142
