,el_ss,el_sl,ng_cc,ng_ce,ng_gt,ng_st,mo_cc,mo_gt,mo_st,of_ce,of_gt,of_st,hy_rs,bm_st,hy_rr,or_st,so_ro,so_op,wi_off,wi_on
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48559.071522674436
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51714.26895517469
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54467.14941234756
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65194.12744314741
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.000609999999995,8200.860258249515,1299.5151997374126,278.0195,278.085707232797,86.71725974911641,5187.8088772194105,60059.98618695338
32,0.0,0.0,5364.6094516162675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.933610000000037,8200.860258249515,1298.0278109489082,278.0195,1591.3174168913845,486.80992884325104,4755.17973698185,59536.661618956976
33,0.0,0.0,4105.080359028188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.780259999999963,8200.860258249515,1280.3498315060228,278.0195,3066.530946113753,900.7455873844948,4932.917383070711,59187.19449502025
34,0.0,0.0,5340.401939834625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.91904000000005,8200.860258249515,1297.3707100735726,278.0195,4141.089148202599,1157.9805725248345,4448.24594031353,59379.08844686391
35,0.0,0.0,5487.721643435503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.040509999999987,8200.860258249515,1327.6116494862606,278.0195,4589.0717061552195,1232.9371276300399,4238.250081059522,60456.52108860699
36,0.0,0.0,7705.3736316965615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.44169999999997,8200.860258249515,1350.7917819676024,278.0195,3975.7184798101007,1056.0273289619156,4540.112413903359,58774.757076321876
37,4.2178,2365.278747133609,8261.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.204039999999964,8200.860258249515,1343.5056688731825,278.0195,2680.891774724143,704.851257677464,5413.3770745738875,57123.7730598864
38,0.0,4716.014817749832,8261.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.14951,8200.860258249515,1332.4418718719153,278.0195,1119.7822178854021,272.9255433082648,5112.531802617439,55951.65924979953
39,13.911488500000784,6291.832359700959,8261.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.96132000000001,8200.860258249515,1344.8851010860888,278.0195,66.076197817159,11.250700487004833,5105.4896580564255,57365.059922650486
40,195.4645401000002,8682.05823301922,8261.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.995880000000042,8200.860258249515,1327.000747462119,278.0195,0.0,0.0,5892.187312495931,59101.74168545546
41,210.61033299999986,9452.2,8575.926521621413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.32291000000001,8200.860258249515,1338.8986204120731,278.0195,0.0,0.0,6009.8485752696,59895.410019469025
42,114.674135800001,5594.7509801320275,8261.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.241229999999984,8200.860258249515,1357.8765089160127,278.0195,0.0,0.0,5840.91806962464,61579.84314665269
43,29.76960169999917,2851.60534726436,8018.244659809438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.15191999999999,8200.860258249515,1365.6447708401722,278.0195,0.0,0.0,5608.256746968567,60335.61788508704
44,0.0,0.0,5700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.17672000000001,8200.860258249515,1330.2362653791376,278.0195,0.0,0.0,6270.7868066917235,57617.316182679606
45,0.0,0.0,5700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.609289999999945,8200.860258249515,1276.8102048979829,278.0195,0.0,0.0,6496.43556460822,56656.03360548054
46,0.0,0.0,3058.666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.084889999999962,8200.860258249515,1303.7995349738476,278.0195,0.0,0.0,6897.718586840261,56551.260305540185
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.37973000000003,5340.299461180052,1324.7468074087533,278.0195,0.0,0.0,5869.533803601761,57180.88835655071
48,1.4068746168051665e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.686770000000035,0.0,1341.494111367,278.0195,0.0,0.0,6897.718586840261,57272.60898872517
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.52103000000004,0.0,1343.0278962927573,278.0195,0.0,0.0,6604.118428099825,60916.22722864206
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.424279999999975,0.0,1332.0215729734716,278.0195,0.0,0.0,998.7441659867783,66231.98217441549
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71278.47307964183
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73325.48676265831
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77516.961498362
54,-4.732214620162234e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.478469999999987,0.0,1354.8225397327005,278.0195,0.00014370214765190923,4.207715252719085e-05,0.0,80208.29884742702
55,-3.4532376957940703e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.399220000000025,0.0,1337.7962156988706,278.0195,590.0907361496019,167.11170759600168,2148.3319306386365,80598.26945236161
56,-7.098321930243416e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.032680000000006,0.0,1314.6689787148919,278.0195,4224.205402913421,1172.8314596875425,3791.577654983081,79022.12960107662
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.562480000000036,3102.726972099635,1284.4962011473676,278.0195,8940.601792453499,2532.186861046782,3810.440738081,68868.14107874811
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.58971999999997,6461.528794513809,1283.773634622748,278.0195,12076.386303704308,3425.3691580944787,3810.440738081,62750.77874997068
59,0.0,0.0,7530.766022855962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.65660999999998,8200.860258249515,1304.9147636093076,278.0195,11915.891708902176,3296.2173604351506,3303.1626410776007,55236.37289997987
60,0.0,0.0,19370.96492259399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.703499999999988,8200.860258249515,1272.2985795078569,278.0195,9594.145357252259,2611.604407804217,3303.1626410776007,44052.21918166601
61,0.0,0.0,25036.551642857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2347.8646,17.735939999999975,8200.860258249515,1273.1232179212154,278.0195,6339.446586958965,1695.3733470427114,3810.440738081,39043.662819757985
62,0.0,0.0,25580.601642857142,83.89,921.0,7214.31196711772,0.0,0.0,0.0,46.0,25.5,2394.3646,17.612059999999968,8200.860258249515,1273.6123380313436,278.0195,2554.191383151875,630.5638842278472,3303.1626410776007,28473.932308986547
63,0.0,2144.940485000004,25580.601642857142,83.89,1138.7655998578907,10504.342236227823,0.0,0.0,0.0,46.0,25.5,2394.3646,17.56502999999995,8200.860258249515,1281.4020537176245,278.0195,151.00915854528455,26.48173387001839,6897.718586840261,22601.20804436757
64,0.0,9452.2,25580.601642857142,83.89,1547.7428571428575,11523.184908591333,0.0,0.0,0.0,46.0,25.5,2394.3646,17.678779999999996,8200.860258249515,1277.4371426469306,278.0195,0.0,0.0,3594.5559457626605,22180.767665160078
65,210.61033299999986,9452.2,25580.601642857142,83.89,3766.5888571428573,13221.366132331721,360.6,715.7,819.2666666666668,46.0,25.5,2394.3646,17.37661,8200.860258249515,1270.6134568032,278.0195,0.0,0.0,3087.277848759261,19283.63302657096
66,210.61033299999986,9452.2,25580.601642857142,83.89,3766.5888571428573,13221.366132331721,360.6,715.7,819.2666666666668,46.0,25.5,2394.3646,17.191050000000033,8200.860258249515,1263.7447550603,278.0195,0.0,0.0,0.0,16749.427797349286
67,147.4272331000013,9452.2,25580.601642857142,83.89,1547.7428571428575,11738.392271563718,0.0,0.0,0.0,46.0,25.5,2394.3646,17.30251000000002,8200.860258249515,1262.7188584399935,278.0195,0.0,0.0,0.0,21222.09952203785
68,0.0,0.0,25580.601642857142,83.89,0.0,1315.7799660358887,0.0,0.0,0.0,0.0,25.5,2394.3646,17.82768999999997,8200.860258249515,1296.6690684794744,278.0195,0.0,0.0,3303.1626410776007,31908.13281925274
69,0.0,0.0,5700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.58975000000001,8200.860258249515,1283.4295481192567,278.0195,0.0,0.0,3303.1626410776007,58879.71974644357
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.639380000000006,15.353359697779524,1279.2941027528352,278.0195,0.0,0.0,3303.1626410776007,72976.3538022697
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75670.82992593836
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69672.67419578606
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71502.75884956644
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68074.10865162229
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64313.551676476076
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72170.32954957547
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75037.02505386273
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75946.45874016747
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.04707524155674,0.0,499.678028388904,163.0937200979242,0.0,84406.32953551495
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.1465121716974,0.0,3969.7438117878883,1175.76495125696,0.0,85137.42158431835
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7478.662701054225,2101.643825587011,0.0,85446.86169412985
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8738.656071875279,427.87188535679695,0.0,83307.67362997479
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13531.959741741182,3229.700589713896,0.0,86098.46359018357
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8627.875962673084,1849.6664558365992,0.0,83300.64424944151
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6188.767545995895,1025.862138732361,0.0,85001.16491806062
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.024399999999964,0.0,1389.3492398076569,164.09974293205522,3415.7267403233473,861.5726614320947,0.0,85721.22543897804
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.165529999999976,0.0,1373.2355382913015,278.0195,180.69032847382422,31.502787890789897,6542.491772367475,84306.87990338514
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.11852,4104.362456785058,1372.379274508629,278.0195,0.0,0.0,6897.718586840261,83642.39439258176
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.99961999999999,7287.589078587468,1340.2345546733115,278.0195,0.0,0.0,6897.718586840261,83992.59711949105
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.182919999999967,6178.803898234753,1378.848735289396,278.0195,0.0,0.0,6897.718586840261,83733.29669013225
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.00449000000004,2638.4934223397963,1361.8847384654885,278.0195,0.0,0.0,6897.718586840261,82270.62649498423
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.719629999999977,110.53195090983354,1365.164644068682,278.0195,0.0,0.0,3810.440738081,80342.95067880185
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.46697999999998,413.5275095825385,1332.624471351558,278.0195,0.0,0.0,3810.440738081,75901.59645498838
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.253929999999983,8200.860258249515,1308.378214673707,278.0195,0.0,0.0,3810.440738081,62994.15695291457
95,0.0,0.0,3164.536114334153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.693970000000046,8200.860258249515,1270.4202618285244,278.0195,0.0,0.0,3810.440738081,52960.55268693419
96,0.0,0.0,12687.663992732361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.676599999999972,8200.860258249515,1288.6842861426005,278.0195,0.0,0.0,3810.440738081,36936.91926064058
97,0.0,0.0,21046.425561613876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.580159999999964,8200.860258249515,1268.8265128418234,278.0195,0.0,0.0,3303.1626410776007,25061.97133766165
98,0.0,23.89580811418591,25580.601642857142,83.89,921.0,2341.7523333333334,0.0,0.0,0.0,0.0,25.5,2394.3646,17.476079999999953,8200.860258249515,1246.241937054884,278.0195,0.0,0.0,3303.1626410776007,13133.149532701766
99,58.628678999999934,4772.143875797309,25580.601642857142,83.89,921.0,2919.4924076746647,0.0,0.0,0.0,0.0,25.5,2394.3646,17.594979999999964,8200.860258249515,1264.6161011840413,278.0195,0.0,0.0,3303.1626410776007,7417.215870295878
100,97.53949840000021,4237.141372748142,25580.601642857142,83.89,921.0,2341.7523333333334,0.0,0.0,0.0,0.0,25.5,2394.3646,17.81037999999998,8200.860258249515,1280.241758554712,278.0195,0.0,0.0,6390.440489836861,6878.486892498837
101,34.30881354635824,7170.676262813023,25580.601642857142,83.89,921.0,3413.3523333333333,0.0,0.0,0.0,0.0,25.5,2394.3646,17.966440000000038,8200.860258249515,1294.7829218302334,278.0195,0.0,0.0,6390.440489836861,7599.365745521765
102,115.40973115364183,9452.2,25580.601642857142,83.89,921.0,3413.3523333333333,0.0,0.0,0.0,0.0,25.5,2394.3646,18.268270000000022,8200.860258249515,1314.3277414398653,278.0195,0.0011716595475547667,0.00034336139882102534,6390.440489836861,12532.635148069208
103,210.61033299999986,9452.2,25580.601642857142,83.89,921.0,10215.58441509976,0.0,0.0,0.0,46.0,25.5,2394.3646,18.419330000000013,8200.860258249515,1285.2030903792302,278.0195,154.52160173402945,44.19285216817952,6390.440489836861,17334.730580891224
104,52.15084400000091,4845.483165527345,25580.601642857142,83.89,921.0,2341.7523333333334,0.0,0.0,0.0,0.0,25.5,2394.3646,18.488419999999987,8200.860258249515,1317.6448139551053,278.0195,1114.2167881046983,327.1422713995235,3810.440738081,36739.390987058054
105,0.0,0.0,24906.985471190907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.369920000000004,8200.860258249515,1361.2538802176973,278.0195,2729.6238486875004,806.7618725486133,507.2780970033986,49699.00623263613
106,0.0,0.0,17531.254098037232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.68962000000002,8200.860258249515,1364.4485073103724,278.0195,4510.461441720722,1312.0979858755334,3810.440738081,53346.009380785785
107,0.0,0.0,19255.98865759845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.41219999999998,8200.860258249515,1357.7627059815845,278.0195,5539.41125655798,1642.9233068183614,3303.1626410776007,51926.643969026336
108,0.0,0.0,18305.40253823944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.53582,8200.860258249515,1324.82945605706,278.0195,5532.847675121757,1658.3861979933831,3303.1626410776007,51635.929152027566
109,0.0,0.0,15335.290390269221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.600280000000005,8200.860258249515,1323.6615498469853,278.0195,4093.9874088985634,1184.7753655268968,3303.1626410776007,56116.27209225152
110,0.0,0.0,12795.878443930878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.53089999999998,8200.860258249515,1337.244878389298,278.0195,1727.8254429706958,432.8773113300076,3303.1626410776007,60994.29928139758
111,0.0,0.0,7526.739124340071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.110550000000018,8200.860258249515,1355.6875501131865,278.0195,98.74842642750868,16.547462229656432,3303.1626410776007,67541.22752241165
112,0.0,0.0,12639.360721903906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.57290000000001,8200.860258249515,1338.9653031898,278.0195,0.0,0.0,3303.1626410776007,65667.5923080129
113,0.0,0.0,19584.122764745884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.624860000000023,8200.860258249515,1320.5991849163618,278.0195,0.0,0.0,3303.1626410776007,62145.40493636267
114,0.0,0.0,23052.68961894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65218,8200.860258249515,1323.0491013272376,278.0195,0.0,0.0,3303.1626410776007,57136.07133036439
115,0.0,0.0,19175.011642857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.609949999999994,8200.860258249515,1353.09971760679,278.0195,0.0,0.0,3303.1626410776007,55176.06348214602
116,0.0,0.0,5976.64995856898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.481099999999984,8200.860258249515,1325.1118795234672,278.0195,0.0,0.0,3303.1626410776007,60873.08357683646
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.347179999999987,7666.799900722776,1328.54143319256,278.0195,0.0,0.0,3303.1626410776007,65891.16742548617
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.349610000000013,5336.154231961434,1320.0775086662634,278.0195,0.0,0.0,3810.440738081,66267.29337607497
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70073.27895435457
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74165.08702338702
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66546.69095257728
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59676.93060439548
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56497.40917127398
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57894.79408839317
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57353.34566054473
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56345.7592673489
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72750.27647550897
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1815.0573511741486,458.2526340021212,0.0,76670.03782584428
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858.3414456785575,0.0,0.0,71996.41195702346
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10742.008984650214,2595.4939211589262,0.0,64358.87635910415
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4860.793602434212,0.0,0.0,82940.71351843192
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4113.768794270517,2681.417357412393,0.0,82319.39016275067
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4375.70747882844,0.0,0.0,72438.77349984416
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3437.5633501623934,938.0317958115272,0.0,71303.59097173774
